33344.0,51051.0,64186.0,38838.0,46277.0,56634.0,61134.0,64170.0,52696.0,38844.0
56641.0,80.0,45827.0,47065.0,66817.0,42333.0,14697.0,29328.0,7955.0,41161.0
40317.0,7133.0,42339.0,58693.0,38561.0,51617.0,58688.0,9357.0,46207.0,2974.0
47777.0,47188.0,48360.0,8776.0,51327.0,53015.0,67791.0,54775.0,53404.0,50076.0
8336.0,16951.0,53890.0,35198.0,12989.0,53792.0,62700.0,3159.0,62711.0,23110.0
58123.0,34427.0,48416.0,52517.0,44250.0,57565.0,67207.0,38353.0,53154.0,17552.0
50625.0,5490.0,61068.0,47389.0,58700.0,38823.0,56647.0,65644.0,40318.0,30269.0
63201.0,48075.0,31090.0,26952.0,58528.0,31105.0,32892.0,6197.0,45165.0,60349.0
61100.0,41041.0,50017.0,56748.0,66.0,48787.0,65481.0,24935.0,43281.0,18267.0
61821.0,55086.0,29738.0,32359.0,37713.0,23827.0,60195.0,51207.0,28051.0,53146.0
32060.0,45243.0,58681.0,38842.0,62252.0,44952.0,40782.0,50656.0,50951.0,49119.0
41173.0,25693.0,60531.0,18300.0,7955.0,40411.0,8773.0,81.0,19945.0,53447.0
54402.0,16363.0,53916.0,24933.0,66622.0,16867.0,12213.0,56649.0,2551.0,59891.0
55825.0,51110.0,53995.0,54506.0,67369.0,60983.0,38158.0,7226.0,50382.0,51779.0
55925.0,44484.0,1619.0,2578.0,8354.0,63175.0,44002.0,3655.0,2018.0,19876.0
64265.0,56765.0,56766.0,50870.0,44070.0,64439.0,39504.0,37049.0,64199.0,38897.0
44147.0,21031.0,33354.0,38976.0,45274.0,50858.0,17529.0,58654.0,62800.0,54369.0
1329.0,40563.0,44077.0,11856.0,5260.0,26482.0,58825.0,473.0,4961.0,41892.0
56941.0,51382.0,32581.0,29233.0,9611.0,7692.0,61250.0,39300.0,7644.0,41554.0
22045.0,22015.0,43181.0,26976.0,17514.0,51864.0,34362.0,43729.0,30558.0,40447.0
45549.0,9902.0,55753.0,29272.0,29330.0,7278.0,24935.0,2009.0,18285.0,2983.0
61798.0,2083.0,5466.0,5120.0,7981.0,52639.0,29697.0,56658.0,6230.0,54499.0
3110.0,29046.0,48756.0,48451.0,16401.0,67415.0,47360.0,5984.0,63013.0,6118.0
49305.0,52616.0,50824.0,54511.0,7576.0,42340.0,5126.0,44487.0,4866.0,1145.0
44526.0,33743.0,27432.0,55707.0,37566.0,56589.0,54769.0,22680.0,54768.0,21721.0
35245.0,58616.0,55102.0,32079.0,58782.0,33300.0,64207.0,32084.0,44073.0,39386.0
48166.0,43183.0,32930.0,9403.0,26912.0,21464.0,32070.0,27882.0,59399.0,16080.0
48657.0,49717.0,47856.0,50434.0,40745.0,19071.0,33346.0,66258.0,66330.0,54868.0
66244.0,45286.0,65663.0,45267.0,56678.0,31562.0,10351.0,47991.0,49778.0,35278.0
66777.0,47114.0,65512.0,47361.0,57169.0,27778.0,23775.0,52729.0,27793.0,9396.0
51627.0,67785.0,34900.0,59367.0,43230.0,27591.0,66741.0,35082.0,40441.0,30526.0
4386.0,63731.0,61942.0,55451.0,56243.0,65245.0,54204.0,40210.0,54775.0,60373.0
59404.0,22437.0,28552.0,26220.0,63214.0,28577.0,48779.0,10602.0,55713.0,1017.0
57961.0,56034.0,35458.0,48329.0,64734.0,32194.0,64489.0,14089.0,66862.0,11719.0
18895.0,52696.0,61134.0,32196.0,51472.0,49182.0,37069.0,38836.0,50443.0,44070.0
49698.0,23394.0,45818.0,33279.0,47685.0,65895.0,14829.0,40917.0,42689.0,44659.0
22789.0,16494.0,32257.0,52740.0,25632.0,63054.0,47285.0,15679.0,35552.0,18911.0
38657.0,43200.0,57571.0,51329.0,50558.0,32047.0,33336.0,32021.0,19600.0,48413.0
57834.0,40299.0,21257.0,9890.0,54616.0,2532.0,59712.0,64598.0,53509.0,4561.0
12378.0,21272.0,8296.0,48640.0,4139.0,54449.0,12876.0,40751.0,48219.0,56791.0
32111.0,50582.0,32103.0,42974.0,23373.0,46260.0,49119.0,48260.0,4545.0,45847.0
61725.0,57147.0,53017.0,36085.0,61726.0,24298.0,40948.0,40358.0,65995.0,8426.0
7000.0,43395.0,49295.0,24397.0,20288.0,13108.0,3570.0,58819.0,14915.0,28447.0
66266.0,61382.0,50629.0,9351.0,9425.0,13646.0,19049.0,47720.0,16059.0,22324.0
61383.0,14314.0,33325.0,9038.0,21533.0,44083.0,56031.0,16112.0,33315.0,62617.0
1137.0,48198.0,56223.0,3144.0,48672.0,34321.0,9158.0,67406.0,41132.0,45513.0
27517.0,34548.0,66025.0,40805.0,55457.0,57177.0,2392.0,37332.0,42259.0,8375.0
9380.0,39209.0,23237.0,12566.0,15519.0,56773.0,18942.0,28811.0,1758.0,60956.0
59086.0,30546.0,43471.0,9827.0,17528.0,31313.0,42952.0,3822.0,59685.0,60585.0
44835.0,51661.0,44785.0,64521.0,54917.0,64477.0,19284.0,95.0,28307.0,44834.0
59324.0,28177.0,55257.0,51658.0,11387.0,24671.0,33096.0,12993.0,9212.0,3255.0
52658.0,52670.0,57082.0,52621.0,12862.0,5563.0,52654.0,319.0,52622.0,52620.0
10347.0,61759.0,64599.0,48226.0,51624.0,10356.0,66287.0,55833.0,25645.0,61046.0
1601.0,28407.0,44515.0,48783.0,12890.0,6804.0,9352.0,9086.0,19143.0,39554.0
17625.0,10368.0,65282.0,18160.0,21998.0,28969.0,10128.0,67059.0,32392.0,26440.0
43176.0,63796.0,32179.0,19380.0,28701.0,14437.0,12215.0,12579.0,18560.0,48449.0
28752.0,32194.0,66219.0,64218.0,33161.0,54345.0,16773.0,19692.0,67185.0,60414.0
64208.0,33277.0,50647.0,37030.0,64868.0,40622.0,64181.0,43283.0,38611.0,49656.0
67901.0,67885.0,67893.0,57518.0,6492.0,32655.0,62095.0,57742.0,4803.0,41999.0
31403.0,56788.0,63791.0,56430.0,65249.0,22064.0,31440.0,62818.0,22937.0,50310.0
13780.0,53662.0,64121.0,99.0,5090.0,61611.0,67368.0,57166.0,63693.0,53067.0
66673.0,24078.0,34125.0,18569.0,60533.0,54402.0,60998.0,19284.0,67193.0,16363.0
1005.0,3006.0,39263.0,16090.0,47682.0,21249.0,6188.0,49263.0,4213.0,43255.0
1008.0,17598.0,34237.0,26398.0,38647.0,21215.0,45623.0,14317.0,47412.0,45520.0
66290.0,44063.0,48282.0,49066.0,50643.0,44059.0,33306.0,34558.0,5410.0,63006.0
75.0,56055.0,41876.0,33110.0,58748.0,1043.0,56315.0,38831.0,7595.0,18292.0
43281.0,50088.0,48787.0,23657.0,65481.0,61100.0,35343.0,8.0,5564.0,48103.0
48857.0,4587.0,38164.0,50383.0,1620.0,50032.0,17477.0,890.0,30542.0,36677.0
19149.0,27583.0,28002.0,57804.0,31977.0,37226.0,45708.0,61939.0,44424.0,5738.0
3202.0,67887.0,10271.0,65933.0,51875.0,12836.0,32376.0,51791.0,890.0,38987.0
59526.0,41148.0,49792.0,52289.0,23290.0,7737.0,18318.0,30273.0,41149.0,66500.0
42896.0,58002.0,50059.0,21265.0,8291.0,21263.0,9362.0,22320.0,8297.0,21224.0
64187.0,10350.0,56263.0,33304.0,38881.0,46260.0,48283.0,50582.0,32039.0,48284.0
43453.0,21680.0,44246.0,43499.0,3925.0,33269.0,4293.0,14217.0,31543.0,58498.0
42046.0,58824.0,46375.0,64541.0,66312.0,64351.0,33166.0,38827.0,1304.0,43373.0
65.0,18292.0,52606.0,61769.0,1043.0,18289.0,57553.0,65522.0,7595.0,52686.0
7562.0,50879.0,49174.0,30240.0,1987.0,50867.0,52401.0,56634.0,64170.0,37038.0
55943.0,54869.0,55926.0,44441.0,40248.0,47697.0,4531.0,65954.0,3160.0,50120.0
64744.0,42955.0,16080.0,31622.0,16040.0,57936.0,66285.0,19392.0,21449.0,27736.0
27781.0,58660.0,29219.0,44423.0,36465.0,50524.0,44555.0,64218.0,30223.0,29212.0
14697.0,29328.0,66817.0,1.0,29339.0,9296.0,42260.0,1140.0,41223.0,7613.0
40411.0,8773.0,60531.0,42333.0,3637.0,25693.0,7955.0,3628.0,11.0,45827.0
2411.0,29208.0,63510.0,36660.0,50315.0,57854.0,52506.0,18304.0,59054.0,54596.0
40798.0,46167.0,46217.0,33296.0,38611.0,12573.0,37037.0,64221.0,9346.0,52720.0
58214.0,45903.0,12557.0,52359.0,12526.0,40047.0,15026.0,55781.0,33315.0,45004.0
61788.0,66655.0,44002.0,30556.0,38380.0,20489.0,53287.0,33333.0,65581.0,53989.0
66337.0,64176.0,16040.0,41056.0,8021.0,21264.0,62782.0,16077.0,19212.0,19551.0
47630.0,780.0,15980.0,50729.0,57015.0,67406.0,48672.0,59756.0,54062.0,62506.0
31057.0,24682.0,15985.0,28067.0,28035.0,4551.0,40356.0,40743.0,67397.0,48139.0
34974.0,26849.0,1576.0,26627.0,12933.0,6319.0,51267.0,1483.0,55566.0,2390.0
38988.0,29524.0,38984.0,14361.0,38991.0,31811.0,52988.0,6463.0,52053.0,58105.0
32804.0,7710.0,49058.0,24834.0,24839.0,42002.0,66179.0,14128.0,8956.0,46724.0
23491.0,24184.0,8914.0,43576.0,33704.0,16662.0,57682.0,37648.0,28403.0,11266.0
50002.0,47894.0,39577.0,50030.0,47673.0,47971.0,38718.0,53860.0,49968.0,47126.0
27745.0,49125.0,45018.0,47303.0,10319.0,15261.0,63641.0,21057.0,47091.0,64595.0
29233.0,44835.0,51661.0,49.0,66317.0,51382.0,50423.0,53411.0,46297.0,42319.0
60396.0,55447.0,23759.0,65970.0,67076.0,51926.0,11994.0,32357.0,63517.0,61731.0
6672.0,63173.0,25037.0,22164.0,66681.0,45995.0,50399.0,45984.0,31105.0,15963.0
58137.0,6685.0,44290.0,2319.0,35107.0,50097.0,62082.0,60327.0,53621.0,56422.0
