64186.0,51051.0,38838.0,46277.0,61134.0,52696.0,38844.0,38836.0,64170.0,54901.0
45827.0,80.0,42333.0,47065.0,29328.0,66817.0,41161.0,14697.0,7955.0,41172.0
7133.0,42339.0,58693.0,38561.0,51617.0,58688.0,46207.0,9357.0,2974.0,38867.0
47188.0,47777.0,51327.0,48360.0,59892.0,54775.0,56788.0,43015.0,53404.0,51863.0
16951.0,35198.0,12989.0,53890.0,53792.0,20335.0,62700.0,33611.0,23110.0,48577.0
48416.0,67207.0,44250.0,57565.0,52517.0,34427.0,38353.0,53154.0,47660.0,17552.0
5490.0,47389.0,58700.0,61068.0,56647.0,38823.0,30269.0,65644.0,51614.0,40318.0
63201.0,31105.0,6197.0,32892.0,31090.0,45165.0,26952.0,63612.0,58528.0,31067.0
41041.0,56748.0,50017.0,65481.0,48787.0,43281.0,66.0,40369.0,8689.0,18267.0
55086.0,29738.0,32359.0,37713.0,23827.0,12836.0,60195.0,63429.0,53146.0,61549.0
45243.0,58681.0,38842.0,62252.0,40782.0,44952.0,50656.0,50951.0,66254.0,40.0
25693.0,60531.0,18300.0,8773.0,40411.0,21573.0,7955.0,81.0,53447.0,1177.0
54402.0,16363.0,19533.0,12213.0,24933.0,59891.0,56649.0,66622.0,57185.0,66673.0
51110.0,53995.0,67369.0,54506.0,60983.0,7226.0,47124.0,50382.0,58112.0,3141.0
55925.0,2578.0,19876.0,2018.0,3655.0,63615.0,8354.0,44002.0,63175.0,20035.0
64265.0,56766.0,56434.0,39504.0,64439.0,64199.0,50870.0,58053.0,44070.0,46091.0
21031.0,45274.0,33354.0,17529.0,50858.0,58654.0,38976.0,62800.0,66697.0,56980.0
5260.0,44077.0,40563.0,26482.0,473.0,57477.0,17594.0,4201.0,25681.0,41892.0
51382.0,56941.0,9611.0,29233.0,7692.0,62151.0,7644.0,61250.0,39300.0,7631.0
22015.0,43181.0,26976.0,17514.0,51864.0,43729.0,29179.0,40447.0,30558.0,53907.0
9902.0,29330.0,2009.0,55753.0,29272.0,1342.0,7278.0,24935.0,18285.0,2983.0
61798.0,5466.0,5120.0,7981.0,52639.0,29697.0,6230.0,56658.0,54499.0,50609.0
29046.0,48756.0,67415.0,16401.0,4341.0,39591.0,63013.0,48451.0,6118.0,40776.0
52616.0,54511.0,50824.0,5126.0,7576.0,4866.0,44487.0,42340.0,31746.0,64948.0
33743.0,37566.0,21721.0,8301.0,50319.0,65706.0,27432.0,22680.0,56589.0,54768.0
58616.0,58782.0,55102.0,33300.0,32079.0,64207.0,32084.0,39386.0,44073.0,38849.0
43183.0,32930.0,9403.0,26912.0,21464.0,32070.0,27882.0,45134.0,59399.0,57904.0
49717.0,47856.0,50434.0,40745.0,54084.0,19071.0,66330.0,33346.0,66258.0,61099.0
45286.0,45267.0,65663.0,56678.0,31562.0,47991.0,10351.0,49778.0,35278.0,43024.0
47114.0,65512.0,47361.0,27778.0,52729.0,57169.0,44058.0,32042.0,23775.0,41078.0
67785.0,34900.0,43230.0,59367.0,27591.0,31523.0,66741.0,30526.0,35082.0,43519.0
63731.0,40210.0,61942.0,55451.0,61544.0,65245.0,56243.0,32489.0,31077.0,54204.0
22437.0,26220.0,28552.0,48779.0,28577.0,10602.0,63214.0,55713.0,1017.0,31087.0
56034.0,35458.0,64734.0,48329.0,64489.0,32194.0,14089.0,56125.0,32179.0,14437.0
52696.0,61134.0,32196.0,49182.0,51472.0,37069.0,33344.0,38836.0,51051.0,44070.0
23394.0,33279.0,45818.0,14829.0,47685.0,65895.0,40917.0,5970.0,37460.0,44659.0
63054.0,32257.0,16494.0,52740.0,15679.0,47285.0,35552.0,25632.0,28385.0,57033.0
50558.0,38657.0,51329.0,43200.0,19600.0,32047.0,32021.0,66288.0,33336.0,48413.0
21257.0,40299.0,9890.0,54616.0,2532.0,59712.0,53509.0,64598.0,4561.0,21258.0
8296.0,21272.0,54449.0,48640.0,4139.0,12876.0,40751.0,56791.0,63242.0,48219.0
23373.0,32111.0,32103.0,42974.0,46260.0,48260.0,49119.0,4545.0,45847.0,53656.0
57147.0,53017.0,36085.0,24298.0,61726.0,40948.0,62305.0,65995.0,35590.0,40358.0
43395.0,49295.0,13108.0,3570.0,25987.0,6948.0,20288.0,26798.0,9374.0,14915.0
61382.0,50629.0,9425.0,9351.0,19049.0,13646.0,47720.0,52457.0,12151.0,16059.0
14314.0,33325.0,9038.0,21533.0,16112.0,44083.0,56031.0,33315.0,62617.0,57813.0
48198.0,56223.0,34321.0,3144.0,41132.0,44080.0,1650.0,21497.0,45513.0,44636.0
34548.0,66025.0,40805.0,55457.0,57177.0,37332.0,8375.0,27514.0,2392.0,42259.0
39209.0,49744.0,4700.0,58511.0,26121.0,12566.0,23237.0,2426.0,28811.0,55190.0
43471.0,31313.0,9827.0,30546.0,42952.0,3822.0,60585.0,59499.0,59685.0,17528.0
44785.0,64521.0,51661.0,19284.0,54917.0,53411.0,52319.0,28307.0,41619.0,95.0
28177.0,3255.0,11387.0,55257.0,63913.0,24671.0,51658.0,9212.0,36122.0,14693.0
52670.0,52658.0,52621.0,12862.0,52654.0,5563.0,33266.0,42282.0,319.0,62631.0
10347.0,64599.0,66287.0,55833.0,61046.0,48226.0,10356.0,32089.0,4866.0,66268.0
1601.0,28407.0,19143.0,6804.0,28393.0,48783.0,12890.0,24547.0,9352.0,56959.0
