51051.0,64186.0,38838.0,61134.0,38844.0,46277.0,56634.0,64170.0,52696.0,38836.0
42333.0,7955.0,80.0,45827.0,47065.0,41172.0,29328.0,14697.0,9296.0,41222.0
38561.0,42339.0,7133.0,9357.0,58693.0,46207.0,58688.0,2974.0,51617.0,38867.0
8776.0,47777.0,63289.0,67791.0,47238.0,47188.0,65664.0,43015.0,44775.0,51912.0
16951.0,12989.0,53890.0,35198.0,62700.0,3693.0,43080.0,48577.0,62711.0,23110.0
34427.0,58123.0,35767.0,53154.0,31118.0,17552.0,48033.0,48416.0,34367.0,57565.0
38823.0,47389.0,65644.0,30215.0,5490.0,58700.0,56647.0,65661.0,61068.0,65628.0
63201.0,31105.0,31090.0,28291.0,32892.0,30598.0,62009.0,60349.0,45165.0,58528.0
66.0,65481.0,41041.0,50017.0,24935.0,29330.0,43281.0,35343.0,8689.0,48787.0
55086.0,29738.0,37713.0,28051.0,12836.0,2226.0,61549.0,32359.0,60086.0,54180.0
32060.0,58681.0,44952.0,38842.0,50656.0,40782.0,62252.0,50951.0,49119.0,40.0
41173.0,25693.0,18300.0,81.0,3628.0,53447.0,1973.0,8773.0,53646.0,3637.0
66622.0,16363.0,16867.0,53916.0,67583.0,2039.0,12160.0,56649.0,32889.0,12213.0
54506.0,51110.0,47113.0,7226.0,38158.0,64059.0,3141.0,54487.0,59282.0,58159.0
3655.0,2018.0,4739.0,47217.0,1619.0,67198.0,42978.0,55925.0,58746.0,4792.0
56434.0,50870.0,56765.0,56766.0,64439.0,39504.0,38897.0,46091.0,44070.0,64137.0
33354.0,45274.0,24985.0,50858.0,62800.0,38976.0,50892.0,56103.0,21031.0,17529.0
55171.0,40563.0,1329.0,5260.0,52940.0,11856.0,2097.0,57269.0,58727.0,45271.0
32581.0,56941.0,7692.0,62151.0,41554.0,29233.0,9611.0,39300.0,61250.0,7644.0
22015.0,43181.0,51815.0,51864.0,26976.0,43729.0,17514.0,46173.0,46255.0,29179.0
29330.0,21526.0,7278.0,1342.0,61100.0,24935.0,29272.0,9902.0,8.0,2565.0
61798.0,2083.0,5120.0,65204.0,29697.0,6230.0,56658.0,52639.0,61800.0,61799.0
63013.0,67415.0,40776.0,3110.0,4341.0,39586.0,49293.0,50312.0,35069.0,39591.0
